ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2013-08-01T00:00:00.000000000Z,33,1,17591,3091.500000000,3092.250000000,3091.500000000,3092.000000000,32,NQU3
2013-08-01T00:01:00.000000000Z,33,1,17591,3092.000000000,3092.000000000,3092.000000000,3092.000000000,4,NQU3
2013-08-01T00:02:00.000000000Z,33,1,17591,3092.000000000,3092.000000000,3091.250000000,3091.250000000,40,NQU3
2013-08-01T00:03:00.000000000Z,33,1,17591,3091.500000000,3092.250000000,3091.250000000,3092.250000000,36,NQU3
2013-08-01T00:04:00.000000000Z,33,1,17591,3092.000000000,3092.250000000,3091.750000000,3091.750000000,24,NQU3
2013-08-01T00:05:00.000000000Z,33,1,17591,3091.750000000,3092.000000000,3091.750000000,3091.750000000,13,NQU3
2013-08-01T00:06:00.000000000Z,33,1,17591,3091.750000000,3091.750000000,3091.250000000,3091.500000000,13,NQU3
2013-08-01T00:07:00.000000000Z,33,1,17591,3091.500000000,3092.250000000,3091.500000000,3092.250000000,16,NQU3
2013-08-01T00:08:00.000000000Z,33,1,17591,3092.000000000,3092.000000000,3092.000000000,3092.000000000,1,NQU3
2013-08-01T00:09:00.000000000Z,33,1,17591,3091.750000000,3091.750000000,3091.500000000,3091.500000000,17,NQU3
2013-08-01T00:10:00.000000000Z,33,1,17591,3091.250000000,3091.250000000,3091.000000000,3091.000000000,5,NQU3
2013-08-01T00:11:00.000000000Z,33,1,17591,3091.000000000,3091.000000000,3091.000000000,3091.000000000,2,NQU3
2013-08-01T00:13:00.000000000Z,33,1,17591,3091.250000000,3091.250000000,3091.250000000,3091.250000000,1,NQU3
2013-08-01T00:14:00.000000000Z,33,1,17591,3091.250000000,3091.750000000,3091.250000000,3091.250000000,19,NQU3
2013-08-01T00:15:00.000000000Z,33,1,17591,3091.250000000,3091.250000000,3091.250000000,3091.250000000,8,NQU3
2013-08-01T00:16:00.000000000Z,33,1,17591,3091.500000000,3091.500000000,3091.500000000,3091.500000000,2,NQU3
2013-08-01T00:17:00.000000000Z,33,1,17591,3091.250000000,3092.000000000,3091.250000000,3092.000000000,20,NQU3
2013-08-01T00:18:00.000000000Z,33,1,17591,3092.000000000,3092.000000000,3092.000000000,3092.000000000,1,NQU3
2013-08-01T00:19:00.000000000Z,33,1,17591,3091.750000000,3091.750000000,3091.500000000,3091.500000000,3,NQU3
